index,published,keyword,domain,language,valid,title,description,url,image,archive,content,quote,de,en,la,added
0a01f341ac09026833e82b884109ffdb,2025-10-24T12:03:52Z,'Sturmflut Wellen',www.stern.de,de,0.9,Wetter: Sturmtief sorgt für Fährausfälle und Schäden,"Wind, Regen und Kälte: Sturmtief ""Joshua"" zieht über Deutschland, es kommt zu zahlreichen Einsätzen von Feuerwehr und Polizei. Im Laufe des Tages könnte sich die Lage im Norden noch zuspitzen.",https://www.stern.de/gesellschaft/regional/niedersachsen-bremen/wetter--sturmtief-sorgt-fuer-faehrausfaelle-und-schaeden-36158156.html,https://image.stern.de/36159684/t/vp/v1/w1440/r1.7778/-/24--5bzu4r22abv1axs2048jpeg---b4e88cac4740f332.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Wind, Regen und Kälte: Sturmtief ""Joshua"" zieht über Deutschland, es kommt zu zahlreichen Einsätzen von Feuerwehr und Polizei. Im Laufe des Tages… [+5307 chars]",,"Wetter: Sturmtief sorgt für Fährausfälle und Schäden. Wind, Regen und Kälte: Sturmtief ""Joshua"" zieht über Deutschland, es kommt zu zahlreichen Einsätzen von Feuerwehr und Polizei. Im Laufe des Tages könnte sich die Lage im Norden noch zuspitzen.","Weather: Storm causes ferry cancellations and damage. Wind, rain and cold: Storm “Joshua” is moving over Germany, leading to numerous fire and police operations. The situation in the north could worsen as the day progresses.","Tempestas: Tempestas vada cancellations et damnum causat. Ventus, pluvia et frigus: Tempestas “Joshua” in Germaniam movetur, ducens numerosas ignis et operationes vigiles. Status in septentrione potest peior fieri sicut dies progreditur.",2025-10-23 18:43:44+00:00
ccd1f7430529b2566a473e337a39c8e0,2025-10-01T06:03:18Z,'Sturmflut',www.welt.de,de,1.0,Die wachsende Sorge vor der nächsten Sturmflut,Küstenschutzmaßnahmen bewahren auf Sylt Häuser und Menschen seit jeher vor Sturmfluten und deren Folgen. Besonders bei steigendem Meeresspiegel hängt die Zukunft einiger Ortschaften nun aber am richtigen Küstenschutz.,https://www.welt.de/regionales/hamburg/article68dcc1b645848d2c8e7962d2/sylt-die-wachsende-sorge-vor-der-naechsten-sturmflut.html,https://images.welt.de/68dcc1b645848d2c8e7962d2/4876b2c42145c629bde10b3e1a650c48-master/ci16x9-w1200/sylt,,"Wind und Wellen nagen an den Küsten von Sylt und tragen jährlich Teile der Insel ab. Um diesen Abbruch auszugleichen, werden an der Westküste seit mehr als 50 Jahren mit großen Rohren regelmäßig viel… [+3871 chars]",,Die wachsende Sorge vor der nächsten Sturmflut. Küstenschutzmaßnahmen bewahren auf Sylt Häuser und Menschen seit jeher vor Sturmfluten und deren Folgen. Besonders bei steigendem Meeresspiegel hängt die Zukunft einiger Ortschaften nun aber am richtigen Küstenschutz.,"The growing concern about the next storm surge. Coastal protection measures have always protected houses and people on Sylt from storm surges and their consequences. Especially with rising sea levels, the future of some towns now depends on the right coastal protection.","Crescens sollicitudo de proximo fluctu tempestatis. Mensurae tutelae maritimae domos et homines in sylta a tempestatibus exundationibus et eorum consequentiis semper tutati sunt. Praesertim cum ortu maris gradus, aliquarum urbium futura nunc a dextra tutela maritima pendent.",2025-10-23 18:43:44+00:00
9a075cf5ce7851b406ea6bb1574d269e,2025-10-03T13:27:07Z,'Sturmflut Sturmböen',www.stern.de,de,1.0,Wetter: Schwere Sturmflut und Sturmböen an der Nordseeküste erwartet,Das in den letzten Tagen ruhige Herbstwetter wird am Wochenende durch Sturmböen durcheinandergewirbelt. Das hat auch Auswirkungen auf den Fährverkehr zu den Inseln.,https://www.stern.de/gesellschaft/regional/niedersachsen-bremen/wetter--schwere-sturmflut-und-sturmboeen-an-der-nordseekueste-erwartet-36103750.html,https://image.stern.de/36103752/t/EP/v1/w1440/r1.7778/-/03--afeox7hz7vv8axs2048jpeg---146c17a1fa1c38e5.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Das in den letzten Tagen ruhige Herbstwetter wird am Wochenende durch Sturmböen durcheinandergewirbelt. Das hat auch Auswirkungen auf den Fährver… [+1604 chars]",,Wetter: Schwere Sturmflut und Sturmböen an der Nordseeküste erwartet. Das in den letzten Tagen ruhige Herbstwetter wird am Wochenende durch Sturmböen durcheinandergewirbelt. Das hat auch Auswirkungen auf den Fährverkehr zu den Inseln.,Weather: Heavy storm surge and squalls expected on the North Sea coast. The autumn weather that has been calm over the last few days will be shaken up by squalls over the weekend. This also has an impact on ferry traffic to the islands.,"Weather: Gravis tempestas fluctuat et procellis expectatur in ora maris septentrionalis. Tempestas autumnalis, quae per hos dies tranquillitas fuerit, procellis agitata erit super weekend. Hoc etiam in insulis commercii vadatici ictum habet.",2025-10-23 18:43:44+00:00
1c3be5c7dcafa283a0ca738cd6fab69a,2025-10-03T13:27:07Z,'Sturmflut Sturmböen',www.zeit.de,de,1.0,Wetter: Schwere Sturmflut und Sturmböen an der Nordseeküste erwartet,Hier finden Sie Informationen zu dem Thema „Wetter“. Lesen Sie jetzt „Schwere Sturmflut und Sturmböen an der Nordseeküste erwartet“.,https://www.zeit.de/news/2025-10/03/schwere-sturmflut-und-sturmboeen-an-der-nordseekueste-erwartet,https://img.zeit.de/news/2025-10/03/schwere-sturmflut-und-sturmboeen-an-der-nordseekueste-erwartet-image-group/wide__1300x731,,Stürmisches Wetter und eine Sturmflut sorgen in Niedersachsen und Bremen für ein ungemütliches Wochenende. An der Küste müssen Urlauber und Bewohner sogar mit möglichen Einschränkungen im Fährverkehr… [+1424 chars],,Wetter: Schwere Sturmflut und Sturmböen an der Nordseeküste erwartet. Hier finden Sie Informationen zu dem Thema „Wetter“. Lesen Sie jetzt „Schwere Sturmflut und Sturmböen an der Nordseeküste erwartet“.,Weather: Heavy storm surge and squalls expected on the North Sea coast. Here you will find information on the topic of “weather”. Now read “Severe storm surge and squalls expected on the North Sea coast”.,"Weather: Gravis tempestas fluctuat et procellis expectatur in ora maris septentrionalis. Hic informationes invenies in argumento ""tempestatis"". Nunc legitur ""Graves procellae impetus et procellae exspectantur in oram maris septentrionalis"".",2025-10-23 18:43:44+00:00
6397f617dc0d57887c21c441042a621c,2025-10-03T14:33:04Z,'Sturmflut Nordsee',www.welt.de,de,1.0,Schwere Sturmflut und Sturmböen an der Nordseeküste erwartet,Das in den vergangenen Tagen ruhige Herbstwetter wird am Wochenende in Niedersachsen und Bremen durch Sturmböen durcheinandergewirbelt. Das hat auch Auswirkungen auf den Fährverkehr zu den Inseln.,https://www.welt.de/vermischtes/article68dfd7e935088eeb70a2a002/unwetter-schwere-sturmflut-und-sturmboeen-an-der-nordseekueste-erwartet.html,https://images.welt.de/68dfd7e935088eeb70a2a002/ee61c9659bfa2a5b3e1957cf54b6110f-master/ci16x9-w1200/norderney,,Stürmisches Wetter und eine Sturmflut sorgen in Niedersachsen und Bremen für ein ungemütliches Wochenende. An der Küste müssen Urlauber und Bewohner sogar mit möglichen Einschränkungen im Fährverkehr… [+1384 chars],,Schwere Sturmflut und Sturmböen an der Nordseeküste erwartet. Das in den vergangenen Tagen ruhige Herbstwetter wird am Wochenende in Niedersachsen und Bremen durch Sturmböen durcheinandergewirbelt. Das hat auch Auswirkungen auf den Fährverkehr zu den Inseln.,Heavy storm surge and squalls expected on the North Sea coast. The autumn weather that has been calm over the past few days will be shaken up by squalls in Lower Saxony and Bremen at the weekend. This also has an impact on ferry traffic to the islands.,Gravis tempestas fluctuat et procellis expectatur ad oram maris septentrionalis. Tempestas autumnalis per hos dies tranquillitas procellis in inferiori Saxonia et Bremensi in auctoribus agitabitur. Hoc etiam in insulis commercii vadatici ictum habet.,2025-10-23 18:43:44+00:00
c7e4fd2e8a93b0a8c6026d1e1e4fbbba,2025-10-04T04:38:23Z,'Sturmflut Sturmböen',www.n-tv.de,de,1.0,Sturmflut und Hagel: Orkantief fegt mit bis zu 110 km/h über Norddeutschland,"Sturm, Regen, Hagel: Wer an Nord- und Ostsee lebt, muss sich auf einen stürmischen Tag einstellen. Wo es besonders windig wird.",https://www.n-tv.de/panorama/Orkantief-fegt-mit-bis-zu-110-km-h-ueber-Norddeutschland-article26073719.html,https://www.n-tv.de/img/incoming/crop26073722/3381329511-cImg_16_9-w1200/dbb1793703590da29efd02cc81e5ed6e.jpg,,"Sturm, Regen, Hagel: Wer an Nord- und Ostsee lebt, muss sich auf einen stürmischen Tag einstellen. Wo es besonders windig wird. 
Orkanartige Böen mit teils bis zu 110 Kilometer pro Stunde ziehen übe… [+2034 chars]",,"Sturmflut und Hagel: Orkantief fegt mit bis zu 110 km/h über Norddeutschland. Sturm, Regen, Hagel: Wer an Nord- und Ostsee lebt, muss sich auf einen stürmischen Tag einstellen. Wo es besonders windig wird.","Storm surge and hail: hurricane depths sweep over northern Germany at speeds of up to 110 km/h. Storm, rain, hail: Anyone who lives on the North and Baltic Seas has to be prepared for a stormy day. Where it gets particularly windy.","Tempestas fluctuat et grando: profunditates procellae Germaniam septentrionalem verrunt cum velocitatibus usque ad 110 km/h. Tempestas, pluvia, grando: Omnis, qui septentrionem et mare Balticum habitat, tempestivo die parari debet. unde maxime ventosus accipit.",2025-10-23 18:43:44+00:00
f9d42588fb10367b5d7dd92b295a0991,2025-10-04T07:22:56Z,'Sturmflut Sturmtief',www.tagesspiegel.de,de,1.0,Böen von bis zu 100 Kilometern pro Stunde: Sturmtief fegt über Deutschland – Verletzte und Fährausfälle,Eine Sturmflut hat die Küste erreicht. Doch nicht nur dort war es bislang ein stürmischer Tag. Zu Buche stehen bereits mehrere Verletzte und einige Sachschäden.,https://www.tagesspiegel.de/gesellschaft/panorama/boen-von-bis-zu-100-kilometern-pro-stunde-sturmtief-fegt-uber-deutschland--verletzte-und-fahrausfalle-14466269.html,https://www.tagesspiegel.de/images/14475698/alternates/BASE_16_9_W1400/1759672130000/sturmboen-auf-der-insel-norderney.jpeg,,Ein Sturmtief ist über Deutschland hinweggefegt und hat in mehreren Bundesländern Schäden angerichtet. Mindestens zwei Menschen wurden verletzt. An der Nordseeküste gab es am Sonntag eine Sturmflut; … [+4112 chars],,Böen von bis zu 100 Kilometern pro Stunde: Sturmtief fegt über Deutschland – Verletzte und Fährausfälle. Eine Sturmflut hat die Küste erreicht. Doch nicht nur dort war es bislang ein stürmischer Tag. Zu Buche stehen bereits mehrere Verletzte und einige Sachschäden.,Gusts of up to 100 kilometers per hour: storm sweeps over Germany - injuries and ferry cancellations. A storm surge has reached the coast. But it wasn't just a stormy day there so far. There are already several injuries and some property damage.,Pentibus usque ad 100 chiliometrorum per hora: tempestas per Germaniam rapit - iniurias et cancellations vada. Tempestas impetus ad oram pervenit. Sed non modo procellosum diem huc usque. Plures iam sunt iniuriae et quaedam res damna.,2025-10-23 18:43:44+00:00
ef0a4db4f9fafccd3c40aa76f5f3cd72,2025-10-04T10:34:48Z,'Sturmflut Sturmböen',www.tagesspiegel.de,de,1.0,Wetter: Sturmtief über Europa - An der Nordsee Sturmflut erwartet,"Flugzeuge bleiben am Boden, Fähren im Hafen. Stürme machen etwa Großbritannien, Norwegen und den Niederlanden schwer zu schaffen. Auch im Norden Deutschlands gibt es Auswirkungen.",https://www.tagesspiegel.de/gesellschaft/panorama/wetter-sturmtief-uber-europa-an-der-nordsee-sturmflut-erwartet-14467739.html,https://www.tagesspiegel.de/images/14470379/alternates/BASE_16_9_W1400/1759601384000/sturm.jpeg,,"Ein Sturmtief fegt derzeit über Nordwesteuropa hinweg und bringt teilweise den Verkehr zum Erliegen. Während in Großbritannien, Irland und den Niederlanden bereits Stromausfälle, Flugausfälle und Ver… [+3562 chars]",,"Wetter: Sturmtief über Europa - An der Nordsee Sturmflut erwartet. Flugzeuge bleiben am Boden, Fähren im Hafen. Stürme machen etwa Großbritannien, Norwegen und den Niederlanden schwer zu schaffen. Auch im Norden Deutschlands gibt es Auswirkungen.","Weather: Storm depression over Europe - Storm surge expected on the North Sea. Planes remain on the ground, ferries remain in port. Storms are causing severe problems in Great Britain, Norway and the Netherlands. There are also effects in northern Germany.","Tempestas: Tempestas tristitia in Europa - Tempestas impetus in Mare Septentrionali expectatur. Plana in terra manent, ferries in portu manent. Tempestates in Magna Britannia, Norvegia et Nederlandia gravissimas difficultates gignunt. Effectus etiam sunt in Germania septentrionali.",2025-10-23 18:43:44+00:00
0d98afe6e959b96a61c4930f4626c77c,2025-10-04T11:05:58Z,'Sturmflut Warnung',www.bild.de,de,1.0,Unwetter am Wochenende - Sturmflut-Warnung für die Nordseeküste,Schwere Sturmflut und Sturmböen an der Nordseeküste: Am Wochenende droht Hochwasser bis zu 2 Meter über Normal – Fährverbindungen zu den Inseln brechen ein.,https://www.bild.de/news/wetter/unwetter-am-wochenende-sturmflut-warnung-fuer-die-nordseekueste-68e019e235088eeb70a2a374,"https://images.bild.de/68e019e235088eeb70a2a374/7a1e5e516e22eec9defd04750ac238aa,402f6b57?w=1280",,"Norderney (Niedersachsen) Die erste Sturmflut des Herbstes kommt im Dreierpack! Sturmtief Detlef sorgt am Wochenende für heftige Böen, Dauerregen und hohe Pegel. Für Niedersachsen und Bremen werden d… [+3335 chars]",,Unwetter am Wochenende - Sturmflut-Warnung für die Nordseeküste. Schwere Sturmflut und Sturmböen an der Nordseeküste: Am Wochenende droht Hochwasser bis zu 2 Meter über Normal – Fährverbindungen zu den Inseln brechen ein.,Storms at the weekend - storm surge warning for the North Sea coast. Heavy storm surge and squalls on the North Sea coast: There is a risk of flooding of up to 2 meters above normal at the weekend - ferry connections to the islands are collapsing.,Tempestates in volutpat vestibulum - tempestas impetus pro oram maris septentrionalis admonet. Gravis tempestas fluctuat et procellis ad oram Maris Septentrionalis: Periculum est inundationis usque ad 2 metra supra normales in volutpat vestibulum - hospites vadatici in insulis ruere.,2025-10-23 18:43:44+00:00
bf62ad51b643bb7bfc19c8bbd7153638,2025-10-04T15:09:27Z,'Sturmflut Hochwasser',www.zeit.de,de,1.0,Wetter: Bundesamt warnt vor Sturmflut,Hier finden Sie Informationen zu dem Thema „Wetter“. Lesen Sie jetzt „Bundesamt warnt vor Sturmflut“.,https://www.zeit.de/news/2025-10/04/bundesamt-warnt-vor-sturmflut,https://img.zeit.de/news/2025-10/04/bundesamt-warnt-vor-sturmflut-image-group/wide__1300x731,,"Die deutsche Nordseeküste muss sich am Sonntag auf eine Sturmflut einstellen. Betroffen seien auch die Flüsse Elbe, Weser und Ems, teilte das Bundesamt für Seeschifffahrt und Hydrographie (BSH) mit. … [+1753 chars]",,Wetter: Bundesamt warnt vor Sturmflut. Hier finden Sie Informationen zu dem Thema „Wetter“. Lesen Sie jetzt „Bundesamt warnt vor Sturmflut“.,Weather: Federal Office warns of storm surge. Here you will find information on the topic of “weather”. Now read “Federal Office warns of storm surge”.,"Tempestas: officium foederatum monet aestus tempestatis. Hic informationes invenies in argumento ""tempestatis"". Nunc legere ""Foederatum officium monet impetus tempestatis"".",2025-10-23 18:43:44+00:00
7138a1321461d55f165c53a063ecfe40,2025-10-04T15:09:27Z,'Sturmflut Fährausfälle',www.stern.de,de,1.0,Wetter: Bundesamt warnt vor Sturmflut,"Hamburg - Die deutsche Nordseeküste muss sich am Sonntag auf eine Sturmflut einstellen. Betroffen seien auch die Flüsse Elbe, Weser und Ems, teilte das",https://www.stern.de/panorama/wetter--bundesamt-warnt-vor-sturmflut-36105184.html,https://image.stern.de/36105186/t/gW/v1/w1440/r1.7778/-/04--ipwsdljt4bv3axs2048jpeg---4e53338fb2d87d89.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Orkanböen, Fährausfälle, Hochwasser der deutschen Nordseeküste droht am Sonntag eine Sturmflut. Welche Orte besonders betroffen sind.
Die deutsc… [+1902 chars]",,"Wetter: Bundesamt warnt vor Sturmflut. Hamburg - Die deutsche Nordseeküste muss sich am Sonntag auf eine Sturmflut einstellen. Betroffen seien auch die Flüsse Elbe, Weser und Ems, teilte das","Weather: Federal Office warns of storm surge. Hamburg - The German North Sea coast has to prepare for a storm surge on Sunday. The rivers Elbe, Weser and Ems were also affected, it said","Tempestas: officium foederatum monet aestus tempestatis. Hamburg - In ora maritima Germanica Septentrionalis Maris ad tempestatem fluctum die Dominico parandum habet. Amnes Albis, Visurgis et Ems etiam affecti sunt, ut dictum est",2025-10-23 18:43:44+00:00
4b83e49d42a3a858d598c35dfd9d6793,2025-10-04T15:10:28Z,'Sturmflut Fährausfälle',www.tagesspiegel.de,de,1.0,Wetter: Bundesamt warnt vor Sturmflut,"Orkanböen, Fährausfälle, Hochwasser – der deutschen Nordseeküste droht am Sonntag eine Sturmflut. Welche Orte besonders betroffen sind.",https://www.tagesspiegel.de/gesellschaft/panorama/wetter-bundesamt-warnt-vor-sturmflut-14469218.html,https://www.tagesspiegel.de/images/14469215/alternates/BASE_16_9_W1400/1759590627000/strandkorbe-vor-erwarteter-sturmflut-gesichert.jpeg,,"Die deutsche Nordseeküste muss sich am Sonntag auf eine Sturmflut einstellen. Betroffen seien auch die Flüsse Elbe, Weser und Ems, teilte das Bundesamt für Seeschifffahrt und Hydrographie (BSH) mit. … [+1805 chars]",,"Wetter: Bundesamt warnt vor Sturmflut. Orkanböen, Fährausfälle, Hochwasser – der deutschen Nordseeküste droht am Sonntag eine Sturmflut. Welche Orte besonders betroffen sind.","Weather: Federal Office warns of storm surge. Hurricane gusts, ferry cancellations, flooding – the German North Sea coast is threatened with a storm surge on Sunday. Which places are particularly affected.","Tempestas: officium foederatum monet aestus tempestatis. Procellae, cancellations vada, inundationes – maritima Germanica Septentrionalis maris impetus tempestati in die Dominico imminet. Quae loca praecipue afficiuntur.",2025-10-23 18:43:44+00:00
a040614de1d06218e67cc95eb86b9718,2025-10-04T16:05:48Z,'Sturmflut Pegel',www.faz.net,de,1.0,Im Norden Deutschlands: Bundesamt warnt vor Sturmflut,"Pegelstände von bis zu zweieinhalb Metern: Der deutschen Nordseeküste droht am Sonntag eine Sturmflut, auch die Flüsse Elbe, Weser und Ems sind betroffen. Der Fährbetrieb wird vielerorts eingestellt.",https://www.faz.net/aktuell/gesellschaft/ungluecke/bundesamt-warnt-vor-sturmflut-an-der-nordsee-110716854.html,https://media1.faz.net/ppmedia/w1200/aktuell/gesellschaft/4150228657/1.10716915/facebook_teaser/am-samstag-sorgten-bereits.jpg.webp,,"Die deutsche Nordseeküste muss sich am Sonntag auf eine Sturmflut einstellen. Betroffen seien auch die Flüsse Elbe, Weser und Ems, teilte das Bundesamt für Seeschifffahrt und Hydrographie (BSH) mit. … [+1642 chars]",,"Im Norden Deutschlands: Bundesamt warnt vor Sturmflut. Pegelstände von bis zu zweieinhalb Metern: Der deutschen Nordseeküste droht am Sonntag eine Sturmflut, auch die Flüsse Elbe, Weser und Ems sind betroffen. Der Fährbetrieb wird vielerorts eingestellt.","In northern Germany: Federal Office warns of storm surge. Water levels of up to two and a half meters: The German North Sea coast is threatened with a storm surge on Sunday, and the rivers Elbe, Weser and Ems are also affected. Ferry operations will be stopped in many places.","In Germania septentrionali: officium foederatum monet aestus tempestatis. Gradus aquae usque ad duo et dimidii metra: oram maritimae Germanicae septentrionalis tempestati fluctuat die Dominico imminente, et flumina Albis, Visurgis et Ems quoque afficiuntur. Operationes Ferry multis locis obstruetur.",2025-10-23 18:43:44+00:00
f3d54fcda643db9b326202a0fa81cd24,2025-10-04T17:58:49Z,'Sturmflut Pegel',www.n-tv.de,de,1.0,Bundesamt nennt Pegelstände: Sturmflut an der Nordseeküste erwartet,"Ein aktuelles Sturmtief sorgt nicht nur für starken Wind im Norden. Am morgigen Sonntag rechnet das Bundesamt für Seeschifffahrt und Hydrographie auch mit einer Sturmflut. Betroffen sind vor allem die Nordseeküste, aber auch einige Flüsse in der Region.",https://www.n-tv.de/panorama/Sturmflut-an-der-Nordseekueste-erwartet-article26074443.html,https://www.n-tv.de/img/incoming/crop26074453/3001326636-cImg_16_9-w1200/f25e750957ee7a1e475dbb88ccaaf0a1.jpg,,Ein aktuelles Sturmtief sorgt nicht nur für starken Wind im Norden. Am morgigen Sonntag rechnet das Bundesamt für Seeschifffahrt und Hydrographie auch mit einer Sturmflut. Betroffen sind vor allem di… [+1896 chars],,"Bundesamt nennt Pegelstände: Sturmflut an der Nordseeküste erwartet. Ein aktuelles Sturmtief sorgt nicht nur für starken Wind im Norden. Am morgigen Sonntag rechnet das Bundesamt für Seeschifffahrt und Hydrographie auch mit einer Sturmflut. Betroffen sind vor allem die Nordseeküste, aber auch einige Flüsse in der Region.","Federal Office states water levels: Storm surge expected on the North Sea coast. A current storm is not only causing strong winds in the north. The Federal Maritime and Hydrographic Agency is also expecting a storm surge tomorrow, Sunday. The North Sea coast is particularly affected, but also some rivers in the region.","Munus foederatum asserit gradus aquarum: Tempestas impetus in oram Maris Septentrionalis expectatur. Tempestas currens non solum facit ventos fortes in aquilone. Procuratio Foederalis Maritime et Hydrographica etiam tempestatem fluctuum die Dominico crastina exspectat. Litus maris septentrionalis maxime afficitur, sed etiam nonnullis fluminibus in ea regione.",2025-10-23 18:43:44+00:00
7607987c1c0b443c62abfa671dd02e80,2025-10-04T18:08:19Z,'Sturmflut Nordsee',www.stern.de,de,1.0,Wetter: Sturmtief über Europa - An der Nordsee Sturmflut erwartet,"Flugzeuge bleiben am Boden, Fähren im Hafen. Stürme machen etwa Großbritannien, Norwegen und den Niederlanden schwer zu schaffen. Auch im Norden Deutschlands gibt es Auswirkungen.",https://www.stern.de/panorama/wetter--sturmtief-ueber-europa---an-der-nordsee-sturmflut-erwartet-36104784.html,https://image.stern.de/36105346/t/TR/v1/w1440/r1.7778/-/04--qlblckrx52v4axs2048jpeg---d4f7af1ce5ed106c.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Flugzeuge bleiben am Boden, Fähren im Hafen. Stürme machen etwa Großbritannien, Norwegen und den Niederlanden schwer zu schaffen. Auch im Norden … [+3657 chars]",,"Wetter: Sturmtief über Europa - An der Nordsee Sturmflut erwartet. Flugzeuge bleiben am Boden, Fähren im Hafen. Stürme machen etwa Großbritannien, Norwegen und den Niederlanden schwer zu schaffen. Auch im Norden Deutschlands gibt es Auswirkungen.","Weather: Storm depression over Europe - Storm surge expected on the North Sea. Planes remain on the ground, ferries remain in port. Storms are causing severe problems in Great Britain, Norway and the Netherlands. There are also effects in northern Germany.","Tempestas: Tempestas tristitia in Europa - Tempestas impetus in Mare Septentrionali expectatur. Plana in terra manent, ferries in portu manent. Tempestates in Magna Britannia, Norvegia et Nederlandia gravissimas difficultates gignunt. Effectus etiam sunt in Germania septentrionali.",2025-10-23 18:43:44+00:00
ec1991615947b3a5f01b49d7b1aca6b9,2025-10-04T19:00:24Z,'Sturmflut',www.tagesschau.de,de,1.0,"Stromausfälle und Vekehrsbehinderungen: Sturmtief ""Detlef"" fegt über den Norden","Fähren fallen aus, Flüge werden gestrichen, Straßen gesperrt. Im Norden Europas sorgt ein Sturmtief für ungemütliche Stunden. An der Nordseeküste wird vor einer Sturmflut gewarnt.",https://www.tagesschau.de/inland/gesellschaft/wetter-sturm-110.html,https://images.tagesschau.de/image/dd69e513-893b-4b44-ad8a-45ca3cb2eb7f/AAABmbCYv70/AAABmKJZ-0g/16x9-big/sturm-306.jpg?width=1280,,"Stand: 04.10.2025 21:00 Uhr
Fähren fallen aus, Flüge werden gestrichen, Straßen gesperrt. Im Norden Europas sorgt ein Sturmtief für ungemütliche Stunden. An der Nordseeküste wird vor einer Sturmflut… [+2439 chars]",,"Stromausfälle und Vekehrsbehinderungen: Sturmtief ""Detlef"" fegt über den Norden. Fähren fallen aus, Flüge werden gestrichen, Straßen gesperrt. Im Norden Europas sorgt ein Sturmtief für ungemütliche Stunden. An der Nordseeküste wird vor einer Sturmflut gewarnt.","Power outages and traffic disruptions: Storm “Detlef” is sweeping across the north. Ferries are canceled, flights are canceled, roads are closed. In northern Europe, a storm is causing uncomfortable hours. There are warnings of a storm surge on the North Sea coast.","Vis outages and traffic disruptions: Tempestas ""Detlef"" trans septentrionem verrit. Ferri tolluntur, cassantur volatus, viae clauduntur. In Europa septentrionali tempestas horas incommodas causat. Adsunt monita tempestatis ad oram maris septentrionalis.",2025-10-23 18:43:44+00:00
3c01ff10e0e1a1de32d7ecfaf1f3db27,2025-10-04T19:05:10Z,'Sturmflut',www.sueddeutsche.de,de,1.0,Wetter: Tief über Europa: Warnung vor Sturmflut an deutscher Nordseeküste,"Stürme machten am Samstag bereits Ländern wie Großbritannien, Norwegen und den Niederlanden schwer zu schaffen: Fähr- und Flugverbindungen werden gestrichen, in Frankreich kommen zwei Menschen ums Leben. Im Norden Deutschlands ist für Sonntag mit Einschränkun…",https://www.sueddeutsche.de/panorama/sturmflutwarnung-sturmtief-nordseekueste-li.3321645,https://www.sueddeutsche.de/2025/10/04/94b5028a-d650-4658-9303-c99f44fff5ff.jpg?q=60&fm=webp&width=1200&rect=628%2C61%2C2173%2C1223,,"An der Nordsee fallen beispielsweise am Samstag und Sonntag alle Fahrten des Halunder Jet von und nach Helgoland aus, wie die Reederei FRS Helgoline auf ihrer Homepage mitteilte. Auch die Ostsee ist … [+2791 chars]",,"Wetter: Tief über Europa: Warnung vor Sturmflut an deutscher Nordseeküste. Stürme machten am Samstag bereits Ländern wie Großbritannien, Norwegen und den Niederlanden schwer zu schaffen: Fähr- und Flugverbindungen werden gestrichen, in Frankreich kommen zwei Menschen ums Leben. Im Norden Deutschlands ist für Sonntag mit Einschränkun…","Weather: Low over Europe: Warning of storm surge on the German North Sea coast. Storms on Saturday already caused severe problems for countries such as Great Britain, Norway and the Netherlands: ferry and flight connections were canceled and two people died in France. In the north of Germany there are restrictions for Sunday...","Tempestas: Minimum super Europa: Admonitio tempestatis in oram Maris Septentrionalis Germani. Tempestates die Saturni iam difficultates gravissimas in terris intulerunt sicut Magna Britannia, Norvegia et Nederlandia: hospites vada et fuga abolita sunt et duo homines in Gallia mortui sunt. In septentrionali Germaniae restrictiones sunt pro die dominico...",2025-10-23 18:43:44+00:00
339f8d95aba60a7fb972b801d2f34167,2025-10-04T20:33:31Z,'Sturmflut Pegel',www.welt.de,de,1.0,Norddeutschland muss sich für mögliche schwere Sturmflut am Sonntag wappnen,"Orkanböen, Fährausfälle, Hochwasser – der deutschen Nordseeküste droht am Sonntag eine Sturmflut. Erwartet werden Pegelstände von bis zu zwei Metern über dem mittleren Hochwasser. Welche Orte besonders betroffen sind.",https://www.welt.de/regionales/hamburg/article68e1833dc9fcb483178b7d54/bundesamt-warnt-norddeutschland-muss-sich-fuer-moegliche-schwere-sturmflut-am-sonntag-wappnen.html,https://images.welt.de/68e1833dc9fcb483178b7d54/3b8c63ca3076ca9a3913916aae319f2f-master/ci16x9-w1200/strandkoerbe-vor-erwarteter-sturmflut-gesichert,,"Die deutsche Nordseeküste muss sich am Sonntag auf eine Sturmflut einstellen. Betroffen seien auch die Flüsse Elbe, Weser und Ems, teilte das Bundesamt für Seeschifffahrt und Hydrographie (BSH) mit. … [+1642 chars]",,"Norddeutschland muss sich für mögliche schwere Sturmflut am Sonntag wappnen. Orkanböen, Fährausfälle, Hochwasser – der deutschen Nordseeküste droht am Sonntag eine Sturmflut. Erwartet werden Pegelstände von bis zu zwei Metern über dem mittleren Hochwasser. Welche Orte besonders betroffen sind.","Northern Germany must prepare for possible severe storm surges on Sunday. Hurricane gusts, ferry cancellations, flooding – the German North Sea coast is threatened with a storm surge on Sunday. Water levels of up to two meters above mean flood are expected. Which places are particularly affected.","In Germania septentrionali die Dominico exsurgat vehemens tempestas quam maxime parari debet. Procellae, cancellations vada, inundationes – maritima Germanica Septentrionalis maris impetus tempestati in die Dominico imminet. Aquae gradus usque ad duo metra supra medium diluvium exspectantur. Quae loca praecipue afficiuntur.",2025-10-23 18:43:44+00:00
